order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
OI0009798-2,O0009798,P00072,3,92.45,0.15,235.75
OI0009798-3,O0009798,P00135,2,217.54,0,435.08
OI0009799-1,O0009799,P00054,4,432.47,0,1729.88
OI0009800-1,O0009800,P00079,2,291.37,0,582.74
OI0009800-2,O0009800,P00029,4,274.26,0,1097.04
OI0009801-1,O0009801,P00192,1,451.44,0,451.44
OI0009801-2,O0009801,P00125,1,479.1,0,479.1
OI0009802-1,O0009802,P00150,4,587.56,0.05,2232.73
OI0009803-1,O0009803,P00119,2,352.53,0,705.06
OI0009804-1,O0009804,P00126,2,180.97,0,361.94
OI0009805-1,O0009805,P00121,4,126.69,0,506.76
OI0009805-2,O0009805,P00201,3,328.29,0,984.87
OI0009806-1,O0009806,P00134,1,154.54,0,154.54
OI0009806-2,O0009806,P00013,4,398.48,0,1593.92
OI0009807-1,O0009807,P00166,4,152.36,0,609.44
OI0009807-2,O0009807,P00022,2,156.69,0,313.38
OI0009808-1,O0009808,P00193,3,347.75,0,1043.25
OI0009808-2,O0009808,P00085,2,220.54,0,441.08
OI0009808-3,O0009808,P00049,3,232.37,0.05,662.25
OI0009809-1,O0009809,P00051,2,396.74,0,793.48
OI0009810-1,O0009810,P00037,1,187.35,0.15,159.25
OI0009810-2,O0009810,P00079,3,291.37,0.15,742.99
OI0009811-1,O0009811,P00187,1,419.01,0,419.01
OI0009812-1,O0009812,P00007,3,409.55,0.05,1167.22
OI0009812-2,O0009812,P00039,4,688.69,0.05,2617.02
OI0009813-1,O0009813,P00220,4,266.01,0.05,1010.84
OI0009814-1,O0009814,P00231,2,288.32,0.05,547.81
OI0009814-2,O0009814,P00183,1,316.76,0.1,285.08
OI0009815-1,O0009815,P00064,2,48.59,0.15,82.6
OI0009815-2,O0009815,P00209,4,362.25,0,1449.0
OI0009816-1,O0009816,P00079,4,291.37,0,1165.48
OI0009817-1,O0009817,P00075,3,549.38,0.15,1400.92
OI0009817-2,O0009817,P00122,1,566.01,0,566.01
OI0009818-1,O0009818,P00184,3,308.0,0.15,785.4
OI0009818-2,O0009818,P00170,4,454.68,0.05,1727.78
OI0009818-3,O0009818,P00080,4,353.31,0,1413.24
OI0009819-1,O0009819,P00156,3,652.36,0.1,1761.37
OI0009820-1,O0009820,P00051,4,396.74,0,1586.96
OI0009820-2,O0009820,P00150,4,587.56,0.15,1997.7
OI0009821-1,O0009821,P00208,3,192.16,0.1,518.83
OI0009821-2,O0009821,P00084,4,126.05,0,504.2
OI0009821-3,O0009821,P00185,1,553.09,0.1,497.78
OI0009821-4,O0009821,P00163,3,275.84,0,827.52
OI0009822-1,O0009822,P00096,2,386.0,0.15,656.2
OI0009823-1,O0009823,P00118,4,431.83,0.1,1554.59
OI0009824-1,O0009824,P00184,4,308.0,0.15,1047.2
OI0009825-1,O0009825,P00212,4,140.61,0.1,506.2
OI0009825-2,O0009825,P00164,4,108.9,0,435.6
OI0009825-3,O0009825,P00034,4,303.99,0,1215.96
OI0009826-1,O0009826,P00166,2,152.36,0.15,259.01
OI0009827-1,O0009827,P00199,4,641.07,0,2564.28
OI0009827-2,O0009827,P00170,1,454.68,0,454.68
OI0009828-1,O0009828,P00039,2,688.69,0,1377.38
OI0009829-1,O0009829,P00115,1,30.25,0,30.25
OI0009830-1,O0009830,P00122,1,566.01,0.15,481.11
OI0009830-2,O0009830,P00236,2,545.04,0.05,1035.58
OI0009831-1,O0009831,P00003,3,232.09,0,696.27
OI0009831-2,O0009831,P00174,4,363.5,0,1454.0
OI0009831-3,O0009831,P00203,3,147.18,0.15,375.31
OI0009831-4,O0009831,P00045,4,754.87,0,3019.48
OI0009832-1,O0009832,P00139,1,365.53,0.05,347.25
OI0009832-2,O0009832,P00220,1,266.01,0,266.01
OI0009832-3,O0009832,P00083,3,102.7,0.15,261.88
OI0009833-1,O0009833,P00202,3,77.45,0.15,197.5
OI0009833-2,O0009833,P00044,2,364.31,0,728.62
OI0009833-3,O0009833,P00210,1,95.17,0,95.17
OI0009834-1,O0009834,P00003,1,232.09,0.15,197.28
OI0009834-2,O0009834,P00148,3,585.16,0,1755.48
OI0009834-3,O0009834,P00228,3,458.55,0.1,1238.09
OI0009834-4,O0009834,P00109,4,309.48,0.05,1176.02
OI0009834-5,O0009834,P00039,4,688.69,0.05,2617.02
OI0009835-1,O0009835,P00028,4,182.42,0,729.68
OI0009835-2,O0009835,P00211,4,392.42,0.15,1334.23
OI0009836-1,O0009836,P00041,2,176.8,0,353.6
OI0009836-2,O0009836,P00204,3,459.04,0.1,1239.41
OI0009836-3,O0009836,P00014,2,131.81,0,263.62
OI0009836-4,O0009836,P00220,3,266.01,0,798.03
OI0009837-1,O0009837,P00116,4,67.53,0.05,256.61
OI0009838-1,O0009838,P00132,2,236.23,0,472.46
OI0009839-1,O0009839,P00109,2,309.48,0.1,557.06
OI0009840-1,O0009840,P00226,4,270.73,0.1,974.63
OI0009841-1,O0009841,P00008,1,275.55,0,275.55
OI0009841-2,O0009841,P00086,2,62.83,0,125.66
OI0009842-1,O0009842,P00187,3,419.01,0.05,1194.18
OI0009842-2,O0009842,P00021,2,441.58,0,883.16
OI0009843-1,O0009843,P00129,4,603.29,0.15,2051.19
OI0009843-2,O0009843,P00221,4,82.8,0.1,298.08
OI0009843-3,O0009843,P00238,1,295.8,0,295.8
OI0009844-1,O0009844,P00122,4,566.01,0,2264.04
OI0009844-2,O0009844,P00234,2,321.3,0,642.6
OI0009845-1,O0009845,P00080,1,353.31,0.15,300.31
OI0009845-2,O0009845,P00104,1,305.95,0.05,290.65
OI0009846-1,O0009846,P00075,3,549.38,0.05,1565.73
OI0009846-2,O0009846,P00145,4,313.16,0,1252.64
OI0009846-3,O0009846,P00218,4,413.48,0.15,1405.83
OI0009847-1,O0009847,P00037,1,187.35,0.1,168.62
OI0009848-1,O0009848,P00041,1,176.8,0.15,150.28
OI0009848-2,O0009848,P00045,2,754.87,0.15,1283.28
OI0009849-1,O0009849,P00231,4,288.32,0,1153.28
OI0009849-2,O0009849,P00096,4,386.0,0,1544.0
OI0009849-3,O0009849,P00071,4,499.85,0,1999.4
OI0009850-1,O0009850,P00055,3,496.42,0,1489.26
OI0009851-1,O0009851,P00214,4,86.45,0.15,293.93
OI0009851-2,O0009851,P00008,3,275.55,0.15,702.65
OI0009851-3,O0009851,P00183,3,316.76,0,950.28
OI0009852-1,O0009852,P00073,2,647.91,0.15,1101.45
OI0009853-1,O0009853,P00012,4,593.99,0.05,2257.16
OI0009854-1,O0009854,P00220,4,266.01,0.05,1010.84
OI0009855-1,O0009855,P00219,4,545.58,0.1,1964.09
OI0009855-2,O0009855,P00164,2,108.9,0,217.8
OI0009855-3,O0009855,P00215,1,105.44,0,105.44
OI0009855-4,O0009855,P00113,1,603.62,0.15,513.08
OI0009855-5,O0009855,P00038,2,434.73,0.15,739.04
OI0009856-1,O0009856,P00094,3,513.66,0.15,1309.83
OI0009856-2,O0009856,P00217,2,58.31,0.15,99.13
OI0009856-3,O0009856,P00150,4,587.56,0.15,1997.7
OI0009856-4,O0009856,P00181,2,495.62,0,991.24
OI0009857-1,O0009857,P00215,3,105.44,0,316.32
OI0009857-2,O0009857,P00059,1,467.47,0,467.47
OI0009858-1,O0009858,P00132,4,236.23,0,944.92
OI0009859-1,O0009859,P00143,2,222.67,0.05,423.07
OI0009859-2,O0009859,P00133,4,507.95,0.05,1930.21
OI0009859-3,O0009859,P00154,3,670.02,0.1,1809.05
OI0009859-4,O0009859,P00209,1,362.25,0,362.25
OI0009859-5,O0009859,P00170,1,454.68,0.05,431.95
OI0009860-1,O0009860,P00003,3,232.09,0,696.27
OI0009860-2,O0009860,P00067,2,142.7,0.15,242.59
OI0009861-1,O0009861,P00065,4,270.78,0,1083.12
OI0009861-2,O0009861,P00036,4,50.67,0.1,182.41
OI0009862-1,O0009862,P00059,3,467.47,0.15,1192.05
OI0009862-2,O0009862,P00166,1,152.36,0.05,144.74
OI0009862-3,O0009862,P00057,4,94.36,0.05,358.57
OI0009863-1,O0009863,P00221,1,82.8,0,82.8
OI0009864-1,O0009864,P00065,1,270.78,0.1,243.7
OI0009864-2,O0009864,P00165,4,264.33,0,1057.32
OI0009865-1,O0009865,P00102,2,566.9,0,1133.8
OI0009866-1,O0009866,P00135,4,217.54,0.15,739.64
OI0009867-1,O0009867,P00194,2,230.27,0.15,391.46
OI0009867-2,O0009867,P00193,3,347.75,0.1,938.93
OI0009868-1,O0009868,P00027,2,569.62,0,1139.24
OI0009868-2,O0009868,P00005,3,132.26,0,396.78
OI0009869-1,O0009869,P00149,4,579.48,0,2317.92
OI0009870-1,O0009870,P00095,1,432.18,0,432.18
OI0009871-1,O0009871,P00057,1,94.36,0.1,84.92
OI0009872-1,O0009872,P00153,4,220.94,0,883.76
OI0009872-2,O0009872,P00141,2,90.02,0.15,153.03
OI0009873-1,O0009873,P00020,3,439.84,0.15,1121.59
OI0009873-2,O0009873,P00198,3,149.31,0,447.93
OI0009874-1,O0009874,P00082,3,489.41,0.15,1248.0
OI0009874-2,O0009874,P00153,4,220.94,0,883.76
OI0009875-1,O0009875,P00007,3,409.55,0.15,1044.35
OI0009876-1,O0009876,P00020,2,439.84,0,879.68
OI0009876-2,O0009876,P00142,3,398.88,0,1196.64
OI0009876-3,O0009876,P00056,1,236.38,0.1,212.74
OI0009876-4,O0009876,P00106,1,487.11,0.05,462.75
OI0009877-1,O0009877,P00048,4,140.77,0.15,478.62
OI0009877-2,O0009877,P00008,1,275.55,0,275.55
OI0009878-1,O0009878,P00042,2,353.74,0.15,601.36
OI0009879-1,O0009879,P00090,4,659.17,0.1,2373.01
OI0009880-1,O0009880,P00181,4,495.62,0.05,1883.36
OI0009880-2,O0009880,P00160,3,455.76,0.1,1230.55
OI0009881-1,O0009881,P00238,2,295.8,0.05,562.02
OI0009882-1,O0009882,P00093,1,211.16,0,211.16
OI0009883-1,O0009883,P00047,3,520.8,0,1562.4
OI0009883-2,O0009883,P00197,1,422.25,0,422.25
OI0009884-1,O0009884,P00167,2,136.77,0.1,246.19
OI0009884-2,O0009884,P00063,4,263.0,0.15,894.2
OI0009884-3,O0009884,P00099,3,545.66,0.1,1473.28
OI0009885-1,O0009885,P00167,3,136.77,0,410.31
OI0009886-1,O0009886,P00029,4,274.26,0.15,932.48
OI0009886-2,O0009886,P00006,4,398.0,0.1,1432.8
OI0009886-3,O0009886,P00232,3,599.24,0.1,1617.95
OI0009887-1,O0009887,P00149,3,579.48,0.1,1564.6
OI0009887-2,O0009887,P00130,4,91.24,0.05,346.71
OI0009887-3,O0009887,P00042,1,353.74,0.1,318.37
OI0009887-4,O0009887,P00233,3,334.8,0.05,954.18
OI0009887-5,O0009887,P00235,2,123.18,0,246.36
OI0009888-1,O0009888,P00173,3,534.3,0.05,1522.75
OI0009888-2,O0009888,P00133,4,507.95,0,2031.8
OI0009889-1,O0009889,P00150,1,587.56,0.05,558.18
OI0009889-2,O0009889,P00197,3,422.25,0.1,1140.08
OI0009889-3,O0009889,P00156,3,652.36,0,1957.08
OI0009890-1,O0009890,P00239,2,365.95,0,731.9
OI0009890-2,O0009890,P00054,1,432.47,0,432.47
OI0009890-3,O0009890,P00189,1,475.06,0.15,403.8
OI0009891-1,O0009891,P00090,1,659.17,0,659.17
OI0009892-1,O0009892,P00029,2,274.26,0.1,493.67
OI0009892-2,O0009892,P00202,2,77.45,0,154.9
OI0009892-3,O0009892,P00238,2,295.8,0,591.6
OI0009893-1,O0009893,P00139,2,365.53,0.05,694.51
OI0009893-2,O0009893,P00082,2,489.41,0,978.82
OI0009893-3,O0009893,P00048,1,140.77,0.1,126.69
OI0009894-1,O0009894,P00224,3,36.75,0,110.25
OI0009895-1,O0009895,P00016,3,419.52,0.1,1132.7
OI0009895-2,O0009895,P00112,2,104.66,0.15,177.92
OI0009896-1,O0009896,P00074,3,220.55,0.15,562.4
OI0009897-1,O0009897,P00218,3,413.48,0.05,1178.42
OI0009898-1,O0009898,P00175,2,327.8,0.15,557.26
OI0009898-2,O0009898,P00020,1,439.84,0,439.84
OI0009899-1,O0009899,P00163,2,275.84,0,551.68
OI0009899-2,O0009899,P00155,2,589.47,0,1178.94
OI0009899-3,O0009899,P00152,3,258.82,0,776.46
OI0009900-1,O0009900,P00030,1,508.26,0,508.26
OI0009901-1,O0009901,P00183,4,316.76,0,1267.04
OI0009902-1,O0009902,P00040,2,563.92,0,1127.84
OI0009903-1,O0009903,P00115,2,30.25,0,60.5
OI0009904-1,O0009904,P00221,1,82.8,0,82.8
OI0009904-2,O0009904,P00042,1,353.74,0,353.74
OI0009905-1,O0009905,P00071,1,499.85,0.15,424.87
OI0009905-2,O0009905,P00007,4,409.55,0,1638.2
OI0009906-1,O0009906,P00202,3,77.45,0.15,197.5
OI0009906-2,O0009906,P00210,2,95.17,0,190.34
OI0009906-3,O0009906,P00127,2,543.7,0,1087.4
OI0009907-1,O0009907,P00127,2,543.7,0.15,924.29
OI0009908-1,O0009908,P00132,2,236.23,0,472.46
OI0009908-2,O0009908,P00037,2,187.35,0.15,318.5
OI0009909-1,O0009909,P00143,1,222.67,0,222.67
OI0009909-2,O0009909,P00156,1,652.36,0.15,554.51
OI0009909-3,O0009909,P00111,3,100.81,0,302.43
OI0009910-1,O0009910,P00183,2,316.76,0.15,538.49
OI0009910-2,O0009910,P00108,4,415.82,0,1663.28
OI0009911-1,O0009911,P00001,2,448.19,0.15,761.92
OI0009912-1,O0009912,P00187,2,419.01,0,838.02
OI0009912-2,O0009912,P00080,2,353.31,0.05,671.29
OI0009913-1,O0009913,P00125,3,479.1,0,1437.3
OI0009913-2,O0009913,P00080,3,353.31,0.05,1006.93
OI0009913-3,O0009913,P00112,1,104.66,0.05,99.43
OI0009913-4,O0009913,P00062,3,226.93,0,680.79
OI0009914-1,O0009914,P00061,1,422.21,0,422.21
OI0009914-2,O0009914,P00221,4,82.8,0.1,298.08
OI0009914-3,O0009914,P00176,4,662.84,0.15,2253.66
OI0009915-1,O0009915,P00218,3,413.48,0.05,1178.42
OI0009915-2,O0009915,P00041,1,176.8,0.15,150.28
OI0009916-1,O0009916,P00200,1,630.23,0.05,598.72
OI0009916-2,O0009916,P00066,4,567.32,0.1,2042.35
OI0009916-3,O0009916,P00017,1,422.6,0,422.6
OI0009916-4,O0009916,P00174,1,363.5,0.1,327.15
OI0009917-1,O0009917,P00187,2,419.01,0.15,712.32
OI0009917-2,O0009917,P00085,1,220.54,0,220.54
OI0009917-3,O0009917,P00065,3,270.78,0.05,771.72
OI0009917-4,O0009917,P00167,4,136.77,0.15,465.02
OI0009918-1,O0009918,P00028,4,182.42,0,729.68
OI0009919-1,O0009919,P00108,4,415.82,0,1663.28
OI0009919-2,O0009919,P00028,4,182.42,0,729.68
OI0009920-1,O0009920,P00074,4,220.55,0.05,838.09
OI0009920-2,O0009920,P00150,4,587.56,0.05,2232.73
OI0009920-3,O0009920,P00180,3,580.5,0,1741.5
OI0009921-1,O0009921,P00171,4,93.75,0.1,337.5
OI0009921-2,O0009921,P00218,3,413.48,0.15,1054.37
OI0009922-1,O0009922,P00034,1,303.99,0,303.99
OI0009923-1,O0009923,P00081,1,299.2,0,299.2
OI0009924-1,O0009924,P00052,2,44.67,0.05,84.87
OI0009924-2,O0009924,P00119,3,352.53,0.05,1004.71
OI0009925-1,O0009925,P00035,2,409.99,0,819.98
OI0009925-2,O0009925,P00123,4,127.18,0,508.72
OI0009925-3,O0009925,P00139,2,365.53,0.05,694.51
OI0009926-1,O0009926,P00137,2,491.87,0.05,934.55
OI0009927-1,O0009927,P00035,1,409.99,0,409.99
OI0009928-1,O0009928,P00215,4,105.44,0,421.76
OI0009928-2,O0009928,P00129,3,603.29,0.15,1538.39
OI0009928-3,O0009928,P00182,1,268.87,0,268.87
OI0009928-4,O0009928,P00127,3,543.7,0,1631.1
OI0009928-5,O0009928,P00048,1,140.77,0,140.77
OI0009928-6,O0009928,P00058,3,311.57,0,934.71
OI0009929-1,O0009929,P00193,4,347.75,0.15,1182.35
OI0009930-1,O0009930,P00200,2,630.23,0,1260.46
OI0009930-2,O0009930,P00100,3,436.62,0,1309.86
OI0009931-1,O0009931,P00149,4,579.48,0.15,1970.23
OI0009931-2,O0009931,P00170,3,454.68,0,1364.04
OI0009932-1,O0009932,P00150,2,587.56,0,1175.12
OI0009932-2,O0009932,P00058,4,311.57,0.1,1121.65
OI0009933-1,O0009933,P00230,1,464.16,0.1,417.74
OI0009933-2,O0009933,P00144,1,392.62,0,392.62
OI0009934-1,O0009934,P00043,2,46.94,0,93.88
OI0009935-1,O0009935,P00195,3,341.87,0,1025.61
OI0009935-2,O0009935,P00197,2,422.25,0,844.5
OI0009936-1,O0009936,P00111,2,100.81,0,201.62
OI0009936-2,O0009936,P00039,4,688.69,0,2754.76
OI0009937-1,O0009937,P00085,3,220.54,0.05,628.54
OI0009937-2,O0009937,P00072,4,92.45,0,369.8
OI0009937-3,O0009937,P00026,3,650.23,0.1,1755.62
OI0009938-1,O0009938,P00017,1,422.6,0,422.6
OI0009939-1,O0009939,P00044,3,364.31,0,1092.93
OI0009939-2,O0009939,P00169,3,409.64,0,1228.92
OI0009939-3,O0009939,P00046,3,338.54,0.1,914.06
OI0009939-4,O0009939,P00062,3,226.93,0,680.79
OI0009939-5,O0009939,P00231,1,288.32,0.1,259.49
OI0009939-6,O0009939,P00081,2,299.2,0,598.4
OI0009940-1,O0009940,P00049,2,232.37,0,464.74
OI0009940-2,O0009940,P00077,4,420.44,0,1681.76
OI0009941-1,O0009941,P00018,1,206.42,0,206.42
OI0009942-1,O0009942,P00163,2,275.84,0.05,524.1
OI0009943-1,O0009943,P00239,4,365.95,0,1463.8
OI0009943-2,O0009943,P00130,3,91.24,0.15,232.66
OI0009943-3,O0009943,P00132,4,236.23,0.1,850.43
OI0009944-1,O0009944,P00200,2,630.23,0.15,1071.39
OI0009945-1,O0009945,P00114,2,572.11,0.1,1029.8
OI0009946-1,O0009946,P00154,2,670.02,0.1,1206.04
OI0009946-2,O0009946,P00071,4,499.85,0.15,1699.49
OI0009947-1,O0009947,P00044,3,364.31,0.15,928.99
OI0009947-2,O0009947,P00225,1,683.22,0,683.22
OI0009948-1,O0009948,P00213,1,152.18,0,152.18
OI0009948-2,O0009948,P00171,3,93.75,0,281.25
OI0009948-3,O0009948,P00081,2,299.2,0.05,568.48
OI0009949-1,O0009949,P00172,3,359.05,0.1,969.44
OI0009949-2,O0009949,P00191,1,95.23,0.1,85.71
OI0009949-3,O0009949,P00051,4,396.74,0.1,1428.26
OI0009949-4,O0009949,P00126,3,180.97,0.1,488.62
OI0009950-1,O0009950,P00136,1,24.95,0,24.95
OI0009950-2,O0009950,P00123,4,127.18,0,508.72
OI0009951-1,O0009951,P00036,2,50.67,0.1,91.21
OI0009951-2,O0009951,P00170,1,454.68,0,454.68
OI0009952-1,O0009952,P00239,3,365.95,0.05,1042.96
OI0009952-2,O0009952,P00213,1,152.18,0,152.18
OI0009953-1,O0009953,P00071,3,499.85,0,1499.55
OI0009953-2,O0009953,P00185,2,553.09,0,1106.18
OI0009953-3,O0009953,P00111,2,100.81,0.05,191.54
OI0009954-1,O0009954,P00219,1,545.58,0.15,463.74
OI0009954-2,O0009954,P00094,4,513.66,0,2054.64
OI0009954-3,O0009954,P00007,2,409.55,0.1,737.19
OI0009954-4,O0009954,P00031,2,587.52,0.1,1057.54
OI0009954-5,O0009954,P00103,1,244.14,0.05,231.93
OI0009954-6,O0009954,P00158,4,157.69,0,630.76
OI0009955-1,O0009955,P00037,1,187.35,0,187.35
OI0009956-1,O0009956,P00048,2,140.77,0,281.54
OI0009957-1,O0009957,P00120,2,64.28,0,128.56
OI0009958-1,O0009958,P00203,4,147.18,0.05,559.28
OI0009959-1,O0009959,P00004,1,76.59,0.05,72.76
OI0009959-2,O0009959,P00150,3,587.56,0,1762.68
OI0009959-3,O0009959,P00143,2,222.67,0.1,400.81
OI0009959-4,O0009959,P00091,1,58.96,0.1,53.06
OI0009960-1,O0009960,P00127,1,543.7,0.15,462.15
OI0009961-1,O0009961,P00167,1,136.77,0,136.77
OI0009961-2,O0009961,P00043,3,46.94,0.1,126.74
OI0009962-1,O0009962,P00018,4,206.42,0,825.68
OI0009962-2,O0009962,P00032,2,158.94,0,317.88
OI0009963-1,O0009963,P00155,2,589.47,0,1178.94
OI0009964-1,O0009964,P00183,1,316.76,0,316.76
OI0009965-1,O0009965,P00234,2,321.3,0,642.6
OI0009965-2,O0009965,P00071,3,499.85,0,1499.55
OI0009966-1,O0009966,P00100,2,436.62,0.05,829.58
OI0009966-2,O0009966,P00227,3,23.05,0,69.15
OI0009966-3,O0009966,P00225,2,683.22,0,1366.44
OI0009967-1,O0009967,P00073,1,647.91,0.15,550.72
OI0009967-2,O0009967,P00213,2,152.18,0.15,258.71
OI0009967-3,O0009967,P00112,4,104.66,0.05,397.71
OI0009967-4,O0009967,P00209,3,362.25,0.05,1032.41
OI0009967-5,O0009967,P00098,4,78.31,0,313.24
OI0009968-1,O0009968,P00199,1,641.07,0,641.07
OI0009969-1,O0009969,P00074,1,220.55,0,220.55
OI0009970-1,O0009970,P00180,2,580.5,0,1161.0
OI0009971-1,O0009971,P00164,4,108.9,0,435.6
OI0009971-2,O0009971,P00173,1,534.3,0,534.3
OI0009971-3,O0009971,P00126,1,180.97,0.15,153.82
OI0009971-4,O0009971,P00198,1,149.31,0.05,141.84
OI0009972-1,O0009972,P00035,4,409.99,0.1,1475.96
OI0009973-1,O0009973,P00024,2,387.57,0,775.14
OI0009973-2,O0009973,P00181,2,495.62,0.15,842.55
OI0009974-1,O0009974,P00104,3,305.95,0.1,826.06
OI0009974-2,O0009974,P00085,1,220.54,0.05,209.51
OI0009974-3,O0009974,P00043,4,46.94,0,187.76
OI0009974-4,O0009974,P00208,1,192.16,0.05,182.55
OI0009974-5,O0009974,P00166,3,152.36,0,457.08
OI0009974-6,O0009974,P00041,1,176.8,0.1,159.12
OI0009975-1,O0009975,P00037,3,187.35,0.1,505.84
OI0009975-2,O0009975,P00122,1,566.01,0,566.01
OI0009976-1,O0009976,P00176,4,662.84,0.15,2253.66
OI0009977-1,O0009977,P00125,1,479.1,0,479.1
OI0009977-2,O0009977,P00140,4,259.76,0.15,883.18
OI0009977-3,O0009977,P00240,2,207.93,0.1,374.27
OI0009977-4,O0009977,P00157,1,511.44,0.05,485.87
OI0009978-1,O0009978,P00190,4,243.09,0.1,875.12
OI0009978-2,O0009978,P00203,4,147.18,0,588.72
OI0009978-3,O0009978,P00069,3,275.78,0.1,744.61
OI0009979-1,O0009979,P00212,1,140.61,0,140.61
OI0009979-2,O0009979,P00240,2,207.93,0.15,353.48
OI0009979-3,O0009979,P00002,3,89.89,0,269.67
OI0009980-1,O0009980,P00105,1,295.01,0.15,250.76
OI0009980-2,O0009980,P00210,2,95.17,0,190.34
OI0009981-1,O0009981,P00161,1,310.62,0,310.62
OI0009982-1,O0009982,P00152,4,258.82,0.1,931.75
OI0009983-1,O0009983,P00111,2,100.81,0.1,181.46
OI0009983-2,O0009983,P00021,2,441.58,0,883.16
OI0009984-1,O0009984,P00082,1,489.41,0.05,464.94
OI0009984-2,O0009984,P00224,1,36.75,0.05,34.91
OI0009984-3,O0009984,P00085,3,220.54,0,661.62
OI0009985-1,O0009985,P00074,3,220.55,0.15,562.4
OI0009985-2,O0009985,P00147,3,153.52,0.1,414.5
OI0009986-1,O0009986,P00096,4,386.0,0,1544.0
OI0009987-1,O0009987,P00128,3,222.47,0.1,600.67
OI0009988-1,O0009988,P00128,3,222.47,0.05,634.04
OI0009988-2,O0009988,P00234,1,321.3,0.1,289.17
OI0009988-3,O0009988,P00096,2,386.0,0,772.0
OI0009989-1,O0009989,P00023,2,124.02,0,248.04
OI0009989-2,O0009989,P00076,4,487.81,0.15,1658.55
OI0009989-3,O0009989,P00119,3,352.53,0.1,951.83
OI0009989-4,O0009989,P00059,3,467.47,0.1,1262.17
OI0009990-1,O0009990,P00047,3,520.8,0,1562.4
OI0009990-2,O0009990,P00215,2,105.44,0,210.88
OI0009990-3,O0009990,P00001,2,448.19,0,896.38
OI0009990-4,O0009990,P00002,1,89.89,0,89.89
OI0009991-1,O0009991,P00206,2,417.71,0,835.42
OI0009991-2,O0009991,P00208,4,192.16,0,768.64
OI0009991-3,O0009991,P00155,1,589.47,0.15,501.05
OI0009991-4,O0009991,P00188,4,159.06,0.05,604.43
OI0009992-1,O0009992,P00083,1,102.7,0.05,97.56
OI0009992-2,O0009992,P00016,1,419.52,0.1,377.57
OI0009993-1,O0009993,P00012,1,593.99,0.05,564.29
OI0009994-1,O0009994,P00104,3,305.95,0,917.85
OI0009995-1,O0009995,P00067,1,142.7,0,142.7
OI0009996-1,O0009996,P00178,1,540.49,0,540.49
OI0009996-2,O0009996,P00198,4,149.31,0,597.24
OI0009996-3,O0009996,P00161,2,310.62,0,621.24
OI0009997-1,O0009997,P00183,2,316.76,0,633.52
OI0009997-2,O0009997,P00216,2,133.34,0,266.68
OI0009998-1,O0009998,P00142,2,398.88,0,797.76
OI0009998-2,O0009998,P00079,3,291.37,0,874.11
OI0009998-3,O0009998,P00060,2,552.88,0,1105.76
OI0009998-4,O0009998,P00111,3,100.81,0,302.43
OI0009999-1,O0009999,P00198,3,149.31,0.15,380.74
OI0010000-1,O0010000,P00166,4,152.36,0,609.44
OI0010001-1,O0010001,P00112,4,104.66,0,418.64
OI0010002-1,O0010002,P00092,4,326.92,0,1307.68
OI0010002-2,O0010002,P00206,2,417.71,0.15,710.11
OI0010003-1,O0010003,P00008,3,275.55,0.05,785.32
OI0010003-2,O0010003,P00160,1,455.76,0,455.76
OI0010004-1,O0010004,P00225,2,683.22,0.05,1298.12
OI0010004-2,O0010004,P00216,2,133.34,0,266.68
OI0010005-1,O0010005,P00180,2,580.5,0.15,986.85
OI0010005-2,O0010005,P00215,3,105.44,0,316.32
OI0010006-1,O0010006,P00098,1,78.31,0,78.31
OI0010006-2,O0010006,P00132,1,236.23,0,236.23
OI0010006-3,O0010006,P00147,4,153.52,0.1,552.67
OI0010006-4,O0010006,P00009,1,79.4,0.15,67.49
OI0010006-5,O0010006,P00137,3,491.87,0,1475.61
OI0010006-6,O0010006,P00042,4,353.74,0.1,1273.46
OI0010007-1,O0010007,P00224,4,36.75,0.05,139.65
OI0010007-2,O0010007,P00028,4,182.42,0,729.68
OI0010007-3,O0010007,P00039,2,688.69,0.1,1239.64
OI0010008-1,O0010008,P00042,1,353.74,0.05,336.05
OI0010008-2,O0010008,P00165,4,264.33,0.05,1004.45
OI0010008-3,O0010008,P00173,4,534.3,0.1,1923.48
OI0010009-1,O0010009,P00076,4,487.81,0.05,1853.68
OI0010010-1,O0010010,P00240,4,207.93,0,831.72
OI0010011-1,O0010011,P00084,4,126.05,0,504.2
OI0010012-1,O0010012,P00205,1,141.37,0,141.37
OI0010013-1,O0010013,P00053,1,366.73,0.1,330.06
OI0010014-1,O0010014,P00205,1,141.37,0,141.37
OI0010014-2,O0010014,P00067,1,142.7,0,142.7
OI0010014-3,O0010014,P00178,1,540.49,0.15,459.42
OI0010015-1,O0010015,P00166,4,152.36,0.05,578.97
OI0010015-2,O0010015,P00008,4,275.55,0,1102.2
OI0010016-1,O0010016,P00169,3,409.64,0,1228.92
OI0010016-2,O0010016,P00197,1,422.25,0,422.25
OI0010017-1,O0010017,P00209,4,362.25,0.15,1231.65
OI0010017-2,O0010017,P00017,3,422.6,0,1267.8
OI0010017-3,O0010017,P00025,2,564.8,0,1129.6
OI0010017-4,O0010017,P00003,4,232.09,0,928.36
OI0010018-1,O0010018,P00230,3,464.16,0,1392.48
OI0010019-1,O0010019,P00022,1,156.69,0.15,133.19
