event_id	event_time	customer_id	session_id	event_type	product_id	page	device	campaign	session_duration_seconds
EV00014617	2025-01-13T16:49:35		S006692	page_view	P00178	/shop/climbing-gear	mobile	organic	14
EV00014618	2025-12-26T19:27:31	C000276	S007935	support_click	P00137	/support	desktop	social-retarget	128
EV00014619	2025-06-19T00:39:20	C002219	S008008	checkout_start	P00135	/checkout	desktop	spring-trail	104
EV00014620	2025-05-10T13:39:32	C000646	S006731	add_to_cart	P00081	/shop/hydration	desktop	partner-guide	75
EV00014621	2025-04-13T14:20:32	C002599	S005389	search	P00152	/search	desktop	organic	28
EV00014622	2025-05-15T17:34:34		S002079	support_click	P00076	/support	mobile	spring-trail	65
EV00014623	2025-03-08T08:57:58	C000710	S005035	checkout_start	P00042	/checkout	mobile	direct	96
EV00014624	2025-12-19T11:59:01	C001854	S000423	page_view	P00019	/	desktop	organic	36
EV00014625	2025-01-28T11:45:55	C002146	S003896	page_view	P00183	/shop/sleeping-bags	mobile	spring-trail	46
EV00014626	2025-01-21T11:36:38	C000423	S007933	page_view	P00050	/shop/climbing-gear	mobile	direct	23
EV00014627	2025-06-28T22:48:09	C002096	S008765	support_click	P00139	/support	desktop	spring-trail	177
EV00014628	2025-08-03T14:56:03	C001702	S006319	page_view	P00133	/shop/hydration	mobile	organic	19
EV00014629	2025-05-09T19:22:10	C002101	S008291	checkout_start	P00061	/checkout	tablet	social-retarget	214
EV00014630	2025-04-06T17:04:47		S008841	page_view	P00074	/shop/climbing-gear	mobile	partner-guide	43
EV00014631	2025-08-16T10:59:37	C001487	S008868	product_view	P00176	/shop/tents	tablet	organic	57
EV00014632	2025-10-09T22:46:24		S004665	add_to_cart	P00071	/shop/sleeping-bags	desktop	organic	59
EV00014633	2025-10-23T18:36:49		S006801	purchase	P00098	/checkout	desktop	partner-guide	140
EV00014634	2025-12-10T11:58:26		S001114	product_view	P00151	/shop/tents	mobile	email-june	92
EV00014635	2025-09-09T19:13:01	C001517	S006621	page_view	P00040	/shop/sleeping-bags	mobile	partner-guide	18
EV00014636	2025-11-24T22:06:21		S005695	add_to_cart	P00075	/shop/climbing-gear	desktop	organic	100
EV00014637	2025-08-12T13:42:56	C001417	S000979	product_view	P00095	/shop/sleeping-bags	desktop	social-retarget	258
EV00014638	2025-04-18T13:09:53	C002042	S006509	page_view	P00139	/shop/outerwear	mobile	direct	70
EV00014639	2025-04-11T20:43:34	C002484	S002623	search	P00204	/	desktop	direct	12
EV00014640	2025-05-22T15:53:44	C001556	S008536	page_view	P00099	/	mobile	direct	17
EV00014641	2025-01-12T22:24:41	C001017	S004160	search	P00056	/search	desktop	email-june	35
EV00014642	2025-03-25T21:56:27		S008095	product_view	P00001	/shop/outerwear	mobile	direct	70
EV00014643	2025-05-17T21:03:12	C001275	S006483	checkout_start	P00030	/checkout	mobile	direct	88
EV00014644	2025-01-21T20:05:48	C002047	S003435	product_view	P00180	/shop/outerwear	mobile	direct	117
EV00014645	2025-03-21T18:31:24	C000340	S001373	product_view	P00096	/shop/trail-safety	desktop	direct	153
EV00014646	2025-06-22T10:23:19	C000300	S005522	page_view	P00150	/shop/outerwear	mobile	direct	30
EV00014647	2025-05-20T13:14:13	C001942	S003213	page_view	P00105	/	desktop	organic	90
EV00014648	2025-09-11T14:33:22	C000307	S000525	search	P00049	/	mobile	direct	23
EV00014649	2025-11-12T15:46:28		S001397	page_view	P00025	/deals	mobile	organic	16
EV00014650	2025-07-16T08:20:08	C000045	S005092	search	P00082	/search	desktop	organic	59
EV00014651	2025-05-19T17:29:27		S003128	search	P00167	/	desktop	email-june	44
EV00014652	2025-11-03T22:10:21		S005729	product_view	P00200	/shop/climbing-gear	mobile	social-retarget	72
EV00014653	2025-07-08T15:51:36	C000593	S000808	support_click	P00065	/support	mobile	direct	113
EV00014654	2025-11-29T12:03:14	C000484	S004318	page_view	P00174	/	mobile	direct	16
EV00014655	2025-04-24T20:43:57	C002104	S007086	page_view	P00020	/shop/hydration	desktop	direct	22
EV00014656	2025-02-07T07:06:19	C001022	S003545	search	P00119	/	mobile	partner-guide	11
EV00014657	2025-09-29T12:53:56	C000924	S005716	page_view	P00032	/deals	mobile	social-retarget	13
EV00014658	2025-09-29T09:22:38		S008336	page_view	P00027	/shop/climbing-gear	mobile	organic	19
EV00014659	2025-02-03T16:51:00	C001280	S002786	page_view	P00138	/shop/sleeping-bags	mobile	spring-trail	13
EV00014660	2025-10-06T10:11:34		S003087	search	P00131	/search	desktop	direct	35
EV00014661	2025-09-26T10:57:57	C002509	S003186	page_view	P00006	/shop/outerwear	desktop	direct	58
EV00014662	2025-01-09T16:55:25	C002454	S001283	add_to_cart	P00040	/shop/outerwear	mobile	spring-trail	45
EV00014663	2025-05-27T08:20:00		S007070	search	P00132	/search	desktop	direct	19
EV00014664	2025-02-08T17:45:11		S008255	product_view	P00237	/shop/outerwear	mobile	social-retarget	39
EV00014665	2025-01-20T04:58:25	C002048	S001111	page_view	P00128	/deals	mobile	social-retarget	32
EV00014666	2025-01-10T08:44:15	C001657	S005344	page_view	P00097	/shop/sleeping-bags	mobile	spring-trail	25
EV00014667	2025-12-03T02:37:15	C001037	S003591	checkout_start	P00101	/checkout	desktop	organic	129
EV00014668	2025-02-04T22:54:16	C001963	S003156	page_view	P00053	/	tablet	email-june	29
EV00014669	2025-01-08T15:18:46		S006122	page_view	P00003	/shop/hydration	mobile	spring-trail	14
EV00014670	2025-08-05T10:45:34	C002505	S008207	page_view	P00140	/shop/sleeping-bags	desktop	organic	91
EV00014671	2025-01-24T05:47:57	C000505	S004982	add_to_cart	P00154	/shop/outerwear	mobile	partner-guide	17
EV00014672	2025-01-24T09:04:08	C001274	S005960	product_view	P00237	/shop/outerwear	mobile	spring-trail	81
EV00014673	2025-06-14T19:42:20		S000941	support_click	P00014	/support	mobile	email-june	100
EV00014674	2025-05-24T18:28:49		S001564	page_view	P00135	/deals	mobile	spring-trail	28
EV00014675	2025-02-15T14:07:26		S005286	add_to_cart	P00235	/shop/hydration	desktop	direct	31
EV00014676	2025-03-20T11:31:08	C002517	S006339	product_view	P00174	/shop/outerwear	tablet	spring-trail	81
EV00014677	2025-06-24T21:50:28		S005302	support_click	P00083	/support	desktop	partner-guide	174
EV00014678	2025-05-06T12:43:31	C001981	S001958	checkout_start	P00085	/checkout	mobile	organic	484
EV00014679	2025-03-25T10:18:27	C002401	S006451	page_view	P00008	/	mobile	email-june	23
EV00014680	2025-09-30T12:08:37		S004867	page_view	P00195	/shop/climbing-gear	mobile	spring-trail	34
EV00014681	2025-10-29T17:35:50	C000521	S001011	search	P00123	/	mobile	direct	41
EV00014682	2025-07-25T12:44:17	C000896	S000895	checkout_start	P00158	/checkout	desktop	spring-trail	230
EV00014683	2025-11-20T02:06:32	C000780	S001916	add_to_cart	P00121	/shop/tents	desktop	organic	58
EV00014684	2025-11-16T17:20:46	C002018	S005229	page_view	P00235	/shop/climbing-gear	mobile	partner-guide	29
EV00014685	2025-12-13T11:58:13	C002600	S001798	purchase	P00185	/checkout	mobile	social-retarget	60
EV00014686	2025-11-17T11:29:16	C001623	S001720	product_view	P00233	/shop/trail-safety	mobile	organic	46
EV00014687	2025-01-25T15:14:35	C001920	S004390	search	P00010	/	mobile	organic	62
EV00014688	2025-12-05T08:54:53	C002600	S001798	support_click	P00070	/support	mobile	organic	110
EV00014689	2025-03-31T05:43:27	C000881	S008950	checkout_start	P00184	/checkout	mobile	direct	95
EV00014690	2025-12-10T00:50:00		S007333	search	P00114	/	desktop	direct	19
EV00014691	2025-11-29T09:49:30		S002150	page_view	P00192	/shop/hydration	desktop	spring-trail	21
EV00014692	2025-01-12T18:49:31	C001318	S008014	search	P00004	/search	desktop	email-june	53
EV00014693	2025-09-19T04:49:39	C001273	S007103	product_view	P00070	/shop/trail-safety	mobile	partner-guide	40
EV00014694	2025-01-08T19:05:41	C000206	S004755	search	P00233	/search	mobile	social-retarget	27
EV00014695	2025-11-16T09:01:14	C001511	S003699	product_view	P00050	/shop/tents	desktop	spring-trail	86
EV00014696	2025-07-14T18:42:27	C000578	S005863	product_view	P00174	/shop/tents	mobile	direct	42
EV00014697	2025-03-23T09:00:20		S002322	product_view	P00031	/shop/tents	mobile	organic	52
EV00014698	2025-09-22T14:42:05		S006003	checkout_start	P00059	/checkout	mobile	direct	93
EV00014699	2025-12-09T20:56:35		S008925	add_to_cart	P00076	/shop/climbing-gear	mobile	partner-guide	27
EV00014700	2025-10-10T17:55:17	C000437	S005757	support_click	P00188	/support	desktop	social-retarget	121
EV00014701	2025-07-03T12:32:20		S002714	product_view	P00208	/shop/hydration	mobile	direct	51
EV00014702	2025-09-20T16:42:39	C000393	S001553	search	P00003	/search	tablet	partner-guide	61
EV00014703	2025-02-28T22:19:24	C001920	S008983	page_view	P00096	/shop/sleeping-bags	mobile	partner-guide	22
EV00014704	2025-12-12T13:49:35		S006227	product_view	P00037	/shop/outerwear	mobile	direct	33
EV00014705	2025-05-03T19:27:00		S002149	page_view	P00167	/	mobile	social-retarget	12
EV00014706	2025-10-16T10:43:08		S000035	page_view	P00035	/deals	desktop	spring-trail	16
EV00014707	2025-10-22T23:42:11		S005683	product_view	P00063	/shop/trail-safety	tablet	spring-trail	113
EV00014708	2025-12-05T18:51:05		S008752	search	P00043	/	mobile	social-retarget	19
EV00014709	2025-07-06T19:32:41	C002041	S002013	add_to_cart	P00074	/shop/outerwear	desktop	spring-trail	18
EV00014710	2025-02-24T16:40:14		S000164	product_view	P00021	/shop/trail-safety	desktop	organic	46
EV00014711	2025-12-08T21:46:10		S004293	product_view	P00153	/shop/sleeping-bags	mobile	social-retarget	43
EV00014712	2025-01-06T20:28:53	C001291	S004483	product_view	P00233	/shop/sleeping-bags	mobile	direct	43
EV00014713	2025-06-05T10:11:59	C001368	S002682	product_view	P00077	/shop/climbing-gear	desktop	spring-trail	314
EV00014714	2025-03-23T15:35:19		S004419	page_view	P00136	/shop/climbing-gear	mobile	organic	19
EV00014715	2025-06-03T23:32:10		S006125	support_click	P00194	/support	mobile	social-retarget	133
EV00014716	2025-07-19T23:16:42	C000705	S008423	page_view	P00195	/	desktop	organic	75
EV00014717	2025-08-12T20:22:44	C001729	S003842	page_view	P00163	/	desktop	direct	15
EV00014718	2025-01-24T15:06:32		S006532	page_view	P00095	/shop/outerwear	mobile	social-retarget	25
EV00014719	2025-02-15T13:41:43	C001626	S004348	search	P00051	/search	mobile	partner-guide	14
EV00014720	2025-02-14T18:22:31		S002838	product_view	P00043	/shop/climbing-gear	desktop	organic	93
EV00014721	2025-03-18T12:42:19	C000913	S002810	add_to_cart	P00047	/shop/tents	mobile	partner-guide	62
EV00014722	2025-06-27T22:53:29		S002275	support_click	P00186	/support	mobile	social-retarget	171
EV00014723	2025-03-06T19:09:12	C001449	S001754	support_click	P00136	/support	tablet	spring-trail	69
EV00014724	2025-07-29T14:35:10		S003039	page_view	P00160	/shop/sleeping-bags	mobile	spring-trail	31
EV00014725	2025-12-19T10:09:50	C001259	S007001	product_view	P00091	/shop/sleeping-bags	desktop	social-retarget	174
EV00014726	2025-10-20T19:13:43	C002254	S001696	page_view	P00214	/deals	desktop	organic	64
EV00014727	2025-01-30T17:00:47		S000389	search	P00235	/	mobile	social-retarget	13
EV00014728	2025-01-27T22:36:31		S002102	purchase	P00168	/checkout	desktop	social-retarget	498
EV00014729	2025-03-08T15:14:48		S007708	support_click	P00095	/support	mobile	partner-guide	56
EV00014730	2025-02-27T21:39:03	C000960	S000542	page_view	P00087	/deals	desktop	spring-trail	23
EV00014731	2025-10-27T16:05:41	C000768	S000639	product_view	P00191	/shop/trail-safety	mobile	spring-trail	75
EV00014732	2025-06-13T22:50:32	C001899	S004726	page_view	P00020	/shop/climbing-gear	mobile	direct	20
EV00014733	2025-11-29T08:41:25	C002120	S006016	product_view	P00183	/shop/tents	mobile	partner-guide	52
EV00014734	2025-06-29T08:24:48	C002363	S008710	page_view	P00123	/	desktop	direct	61
EV00014735	2025-09-30T23:17:56	C002212	S000323	add_to_cart	P00076	/shop/sleeping-bags	desktop	spring-trail	98
EV00014736	2025-11-09T23:12:12		S004924	checkout_start	P00133	/checkout	desktop	social-retarget	349
EV00014737	2025-05-29T22:48:04		S005257	product_view	P00057	/shop/sleeping-bags	mobile	email-june	61
EV00014738	2025-04-16T16:20:30		S007579	page_view	P00086	/	tablet	social-retarget	10
EV00014739	2025-11-17T05:09:40	C001422	S008190	page_view	P00007	/shop/outerwear	tablet	organic	24
EV00014740	2025-03-22T20:05:12	C001660	S005354	add_to_cart	P00129	/shop/hydration	mobile	organic	64
EV00014741	2025-06-14T03:38:03	C001914	S004707	page_view	P00141	/	tablet	social-retarget	40
EV00014742	2025-09-03T14:30:48	C000496	S006498	search	P00209	/search	mobile	direct	31
EV00014743	2025-08-14T08:50:26		S004239	purchase	P00197	/checkout	mobile	direct	110
EV00014744	2025-03-29T17:30:09	C000100	S006261	checkout_start	P00146	/checkout	mobile	email-june	68
EV00014745	2025-04-21T10:42:30		S005394	checkout_start	P00126	/checkout	mobile	partner-guide	186
EV00014746	2025-01-12T15:45:21	C000172	S000827	page_view	P00091	/shop/hydration	mobile	social-retarget	22
EV00014747	2025-10-29T10:22:50	C000646	S005782	search	P00004	/	desktop	organic	38
EV00014748	2025-07-08T18:57:49	C001734	S002432	support_click	P00103	/support	mobile	social-retarget	121
EV00014749	2025-10-13T22:10:17		S000327	support_click	P00230	/support	tablet	direct	102
EV00014750	2025-06-28T17:44:10	C000501	S008349	product_view	P00184	/shop/outerwear	mobile	direct	36
EV00014751	2025-12-27T01:32:16	C002261	S001537	page_view	P00123	/shop/sleeping-bags	mobile	organic	39
EV00014752	2025-06-16T14:13:00	C000148	S006531	add_to_cart	P00060	/shop/outerwear	mobile	social-retarget	44
EV00014753	2025-02-26T18:27:52	C002557	S006069	page_view	P00026	/shop/tents	desktop	social-retarget	69
EV00014754	2025-04-24T09:52:27	C000265	S002584	add_to_cart	P00077	/shop/outerwear	mobile	email-june	31
EV00014755	2025-07-18T00:56:36	C002483	S000111	add_to_cart	P00194	/shop/sleeping-bags	desktop	email-june	91
EV00014756	2025-08-04T13:53:01		S005345	search	P00119	/search	mobile	organic	5
EV00014757	2025-02-23T19:27:14	C001955	S005090	page_view	P00028	/shop/sleeping-bags	mobile	direct	33
EV00014758	2025-08-29T09:55:20	C000641	S004590	add_to_cart	P00022	/shop/hydration	mobile	social-retarget	22
EV00014759	2025-10-01T06:10:16	C002189	S007588	checkout_start	P00116	/checkout	mobile	spring-trail	209
EV00014760	2025-10-14T21:29:53		S008390	page_view	P00060	/shop/tents	tablet	partner-guide	22
EV00014761	2025-06-22T20:10:32	C000041	S006095	add_to_cart	P00204	/shop/outerwear	mobile	organic	126
EV00014762	2025-06-02T13:13:19	C001375	S007478	search	P00234	/	desktop	direct	30
EV00014763	2025-02-17T16:43:06	C000393	S001983	page_view	P00200	/shop/hydration	desktop	organic	34
EV00014764	2025-10-22T21:42:16	C002531	S007127	product_view	P00215	/shop/tents	mobile	direct	47
EV00014765	2025-12-05T11:54:32	C001894	S004491	support_click	P00178	/support	mobile	organic	66
EV00014766	2025-02-05T09:00:28	C000983	S002648	checkout_start	P00102	/checkout	desktop	spring-trail	755
EV00014767	2025-06-21T17:03:25		S006781	product_view	P00002	/shop/hydration	mobile	partner-guide	65
EV00014768	2025-03-12T18:14:36	C002317	S002853	search	P00017	/search	mobile	direct	12
EV00014769	2025-04-27T15:36:03		S000212	page_view	P00115	/shop/climbing-gear	mobile	organic	33
EV00014770	2025-02-12T18:10:44	C002580	S004838	product_view	P00074	/shop/sleeping-bags	mobile	social-retarget	125
EV00014771	2025-01-08T13:35:56	C000276	S004672	search	P00152	/	tablet	organic	16
EV00014772	2025-06-20T04:07:37	C002335	S002450	add_to_cart	P00186	/shop/outerwear	desktop	spring-trail	34
EV00014773	2025-03-14T11:59:13	C001359	S002596	search	P00090	/search	mobile	social-retarget	13
EV00014774	2025-03-29T11:51:20	C000356	S001231	checkout_start	P00201	/checkout	desktop	organic	196
EV00014775	2025-01-16T14:14:05	C000431	S006695	add_to_cart	P00207	/shop/climbing-gear	tablet	partner-guide	36
EV00014776	2025-07-30T20:48:47		S004971	add_to_cart	P00097	/shop/climbing-gear	mobile	organic	25
EV00014777	2025-10-10T17:07:30	C001969	S006947	add_to_cart	P00181	/shop/outerwear	tablet	email-june	151
EV00014778	2025-02-10T10:43:10	C001510	S004515	product_view	P00216	/shop/trail-safety	desktop	spring-trail	142
EV00014779	2025-03-11T12:58:36		S002164	add_to_cart	P00090	/shop/sleeping-bags	mobile	direct	41
EV00014780	2025-01-31T12:53:15	C002429	S002389	support_click	P00040	/support	tablet	email-june	171
EV00014781	2025-01-05T09:38:47		S003985	product_view	P00046	/shop/trail-safety	desktop	spring-trail	283
EV00014782	2025-05-21T09:10:32		S000554	page_view	P00137	/shop/climbing-gear	mobile	direct	40
EV00014783	2025-01-25T22:19:07	C002095	S002873	purchase	P00033	/checkout	mobile	direct	148
EV00014784	2025-02-02T08:10:57	C000491	S000616	purchase	P00160	/checkout	desktop	email-june	318
EV00014785	2025-01-31T11:31:01		S004209	product_view	P00039	/shop/sleeping-bags	mobile	social-retarget	100
EV00014786	2025-01-20T08:28:04		S005966	page_view	P00092	/shop/tents	mobile	direct	22
EV00014787	2025-06-07T10:01:31	C001323	S005102	search	P00060	/search	desktop	spring-trail	15
EV00014788	2025-09-23T19:14:46	C001456	S007959	purchase	P00145	/checkout	desktop	direct	233
EV00014789	2025-09-07T20:01:42		S005333	page_view	P00044	/shop/outerwear	mobile	email-june	18
EV00014790	2025-12-06T20:43:22	C002146	S003896	checkout_start	P00233	/checkout	mobile	direct	216
EV00014791	2025-02-26T15:30:11	C002053	S007404	page_view	P00018	/	mobile	direct	14
EV00014792	2025-04-19T19:55:17	C001576	S005163	add_to_cart	P00004	/shop/tents	desktop	organic	18
EV00014793	2025-04-16T10:01:34	C000871	S003894	page_view	P00202	/	mobile	organic	8
EV00014794	2025-01-28T19:38:45		S002136	purchase	P00133	/checkout	mobile	direct	163
EV00014795	2025-08-24T11:19:16		S004962	page_view	P00094	/shop/tents	mobile	partner-guide	26
EV00014796	2025-01-26T17:53:06		S007745	page_view	P00151	/shop/outerwear	mobile	organic	5
EV00014797	2025-11-07T13:40:14	C000929	S000412	page_view	P00063	/shop/climbing-gear	mobile	social-retarget	31
EV00014798	2025-03-09T16:51:33	C002541	S007198	product_view	P00214	/shop/sleeping-bags	mobile	social-retarget	119
EV00014799	2025-05-26T20:15:01		S007691	page_view	P00164	/shop/climbing-gear	desktop	spring-trail	22
EV00014800	2025-04-08T02:06:15	C000884	S007115	page_view	P00205	/deals	mobile	spring-trail	29
EV00014801	2025-04-03T22:59:51	C001347	S003085	search	P00138	/search	mobile	direct	13
EV00014802	2025-05-18T21:26:00		S005599	page_view	P00105	/shop/hydration	mobile	direct	15
EV00014803	2025-10-11T17:18:07	C000683	S008534	checkout_start	P00013	/checkout	desktop	spring-trail	230
EV00014804	2025-03-27T18:06:01	C001435	S003865	page_view	P00215	/deals	mobile	direct	26
EV00014805	2025-06-06T09:01:27	C001654	S005057	page_view	P00182	/	mobile	direct	16
EV00014806	2025-05-13T09:40:38		S008708	search	P00015	/search	mobile	direct	14
EV00014807	2025-10-10T09:44:37	C001200	S007981	support_click	P00075	/support	mobile	email-june	91
EV00014808	2025-03-05T08:59:56	C001986	S006403	page_view	P00128	/shop/hydration	mobile	organic	9
EV00014809	2025-01-04T08:21:11	C002292	S004733	page_view	P00171	/shop/outerwear	mobile	partner-guide	54
EV00014810	2025-02-15T18:01:20		S000786	product_view	P00232	/shop/outerwear	tablet	spring-trail	90
EV00014811	2025-04-18T22:45:47	C001274	S003869	page_view	P00059	/deals	desktop	email-june	16
